"division_numeric_code","mid_year","population_count","age_range","is_in_union"
16,2003.5,6199.2636,"15-49","N"
24,2003.5,1747158.8689,"15-49","N"
28,2003.5,14067.1399,"15-49","N"
31,2003.5,964187.813699999,"15-49","N"
32,2003.5,4257406.8691,"15-49","N"
36,2003.5,2140787.142,"15-49","N"
40,2003.5,888966.1653,"15-49","N"
44,2003.5,57208.7452,"15-49","N"
48,2003.5,82222.4888999999,"15-49","N"
50,2003.5,8129416.695,"15-49","N"
51,2003.5,321310.3083,"15-49","N"
52,2003.5,30049.5489,"15-49","N"
56,2003.5,824396.768299998,"15-49","N"
60,2003.5,7273.3445,"15-49","N"
64,2003.5,54263.9404000001,"15-49","N"
68,2003.5,881073.251699999,"15-49","N"
70,2003.5,428070.3808,"15-49","N"
72,2003.5,304996.419500001,"15-49","N"
76,2003.5,19896010.772,"15-49","N"
84,2003.5,26127.7933,"15-49","N"
90,2003.5,38563.9285,"15-49","N"
92,2003.5,3419.2514,"15-49","N"
96,2003.5,44250.1539,"15-49","N"
100,2003.5,703771.985899999,"15-49","N"
104,2003.5,5140701.017,"15-49","N"
108,2003.5,669604.129199999,"15-49","N"
112,2003.5,939301.041500001,"15-49","N"
116,2003.5,1178724.3259,"15-49","N"
120,2003.5,1192084.2113,"15-49","N"
124,2003.5,3470420.7503,"15-49","N"
132,2003.5,69142.2455999998,"15-49","N"
